ID,CEFR.Top,CEFR.Sub,CEFR,Original Level,Source,Sentence
1526,B,B1,B1.1,3,GLOSS, لكن الصور الفضائية الاخيرة اثبتت بالدليل القاطع انحسارا ملموسا في رقع المناطق الجليدية مما يعني ان التسخين الحراري شرع يترك آثاره وبصماته السلبية المهم الآن ان يتفق العلماء على ماذا سيكون مناخ الارض في العقود المقبلة هل ستكون هناك اعاصير مستمرة كما نشهدها حاليا على السواحل الاميركية والتي تصاحبها في غالب الاحيان فيضانات وكوارث
1527,B,B1,B1.1,3,GLOSS, لكن على الرغم من صعوبة الطريق مرت تلك الساعات كلحظات فجمال الطبيعة على طول الطريق المزين بالجنان من جبال وأنهار شاسعة وقرى طاعنة في القدم كانت كفيلة بضمان المتعة والاستجمام
1528,B,B1,B1.1,3,GLOSS, لكن قد يجب التخلي عن فكرة الدراجة النارية المتعبة والاكتفاء بوسائل النقل الأكثر راحة نظرًا لطول المسافة ووعورة الطريق لكن المتعة مضمونة بزيارة نيبال في كل الأحوال
1529,B,B1,B1.1,3,GLOSS, للإجابة أنظروا في المباني من حولكم وراقبوا سرعة استجابة رجال المطافئ وعربات الإنقاذ وما إذا كان أطفالنا أو كبارنا قد طبقوا عملية إخلاء 
1530,B,B1,B1.1,3,GLOSS, لم يكن كلامه مطمئنًا استغرقت الرحلة نحو 6 ساعات لم تخلُ من الإثارة والمتعة وقليل من الرعب بسبب الحافلات الضخمة التي كان علينا تفاديها عند العبور من شوارع ضيقة جدًا بمحاذاة الجبال والوديان
1531,B,B1,B1.1,3,GLOSS, لوثة اجتماعية تصيب اللبنانيين
1532,B,B1,B1.1,3,GLOSS, لوثة اليانصيب تصيب اللبنانيين بعد دخول الجائزة «فلك» الملايين
1533,B,B1,B1.1,3,GLOSS," لوحة فنية لبائعة خضر فلسطينيةتبدأ السيدة أم محمد التي لم تتجاوز الأربعين من عمرها يومها مباشرة بعد صلاة الفجر وذلك بمساعدة زوجها في ملء خزانات المياه وإعداد طعام الفطور لأولادها قبل توجههم إلى المدارس في الاراضي الفلسطينية المحتلة وبعد ذلك تعمل على تنظيف البيت وتدبير ما تيسر لطعام الغداء قبل أن تحل ساعة انقطاع التيار الكهربائي وبسبب الانقطاع المتكرر للتيار الكهربائي يشكل انقطاع الكاز عن السوق قلقها الدائم تقول ام محمد إن انطفاء لمبة الكاز ليلا يعني أن أولادها لن يؤدوا واجباتهم الدراسية وتتابع ل ""الشرق الأوسط "" ان ""النوم على العتمة مش كويس للصغار وبتخلي الصغير يحلم أحلام مزعجة"""
1534,B,B1,B1.1,3,GLOSS, ليمتلكك الإحساس وأنت تقف أمام ملابس الست أنها تطل عليك من كل فستان وتحييك بابتسامتها التي كانت تلقى بها جمهورها ويزداد ذلك الإحساس عندما تصل إلى مجموعة صورها النادرة التي تم تقسيمها على خمسة ألبومات حيث تشعر بها وهي تنظر إليك ولتسجل الصور مراحل حياتها المختلفة بدءاً من طفولتها التي اشتهرت فيها بارتدائها للعقال مروراً بصور شبابها وأول عهدها بالملابس الحديثة انتهاءً بصورها مع الملوك والرؤساء وكبار الشخصيات لتؤكد فاطمة إبراهيم البلتاجي (التي اشتهرت بأم كلثوم) ابنة قرية طماي الزهايرة والمولودة في ديسمبر من العام 1898 أن الموهبة الحقة لا يقف أمامها عائق
1535,B,B1,B1.1,3,GLOSS, مئات الملايين ضحايا الغش وسرقة الهويات الشخصية الإلكترونية
1536,B,B1,B1.1,3,GLOSS, مادة البيئة في مناهج التعليم
1537,B,B1,B1.1,3,GLOSS, مبارك: مصر تجتاز مرحلة مهمة على طريق الإصلاح الشامل
1538,B,B1,B1.1,3,GLOSS, متطلبات العصر فى طريق وأنصار الأصالة فى طريق آخر ولكنه بات من المبكر الحكم على من منهما ستطرد الأخرى من الساحة أم هل سيتمكنان من العيش معاً فى سلام
1539,B,B1,B1.1,3,GLOSS, مثلما يعيش المغاربة مشاكل مع بحارهم فإنهم يعيشون أيضاً مشاكل مع أشجار الزيتون التي على الرغم من كثرتها شمالاً وجنوباً إلاّ أن زيتها صار أشبه بعملة نادرة على المغاربة أن يُضحوا كثيراً من أجل الحصول عليه
1540,B,B1,B1.1,3,GLOSS, محمد لا يزال ولداً في نظر ذلك الأستاذ العظيم
1541,B,B1,B1.1,3,GLOSS, مساهمة المرأة السعودية في تنمية المجتمع
1542,B,B1,B1.1,3,GLOSS, مسجد أم رمز للدمار
1543,B,B1,B1.1,3,GLOSS, مكانة المرأة العربيّة في المجتمع والقوانين
1544,B,B1,B1.1,3,GLOSS," من الواضح أن الناس نسوا حقيقة أن الانترنت أساس كل المشاكل فهي الشبكة الأكثر خطورة بالنسبة للأطفال منذ الزمن الذي انتجت فيه لأول مرة المقصات والأحذية ذات العجلات وإذا لم تكن هناك أخبار جديدة حول الانترنت فإن شخصا ما عليه أن يبتدع شيئا ما ليجعل الناس قلقين وهذا الأسبوع ظهر موقع «ماي سبايس» (أي «مكاني» او «حيزي» او «فضائي») وهو موقع يسمح للناس بتكوين مكان لهم على الويب لنشر معلومات حول أنفسهم واستلام الرسائل الالكترونية وكتابة المدونات الالكتروني ""بلوغ"" والتواصل مع مستخدمي ماي سبايس الآخرين ويمكنك أن تضيف أشخاصا آخرين باعتبارهم اصدقاءك وبهذا الشكل يمكن تكوين شبكة مع الأصدقاء وأصدقاء الأصدقاء"
1545,B,B1,B1.1,3,GLOSS, من جهة أخرى بلور «المجلس الأعلى للسياسات» الذي يترأسه نجل الرئيس جمال مبارك رؤية الحزب «الوطني الديمقراطي» الحاكم للتعديلات الدستورية المرتقبة وقال الناطق باسم أمانة السياسات الدكتور محمد كمال إن التعديلات «ستتيح الفرصة لإصدار قانون لمكافحة الإرهاب بدل قانون الطوارئ كما ستمنح اختصاصات تشريعية أوسع لمجلس الشورى في مجال تعديل الدستور والقوانين المكملة له وكذلك في المعاهدات إضافة إلى إيجاد آلية لحل مجلس الشعب»
1546,B,B1,B1.1,3,GLOSS, من جهة أخرى يقول ل«الشرق الأوسط» ناصر المطلق مسؤول احد الأندية لكمال الأجسام ان السبب في زيادة وانتشار هذه الرياضة الفائدة التي يكتسبها الشخص منها كونها تساعد الكثير على تخفيف الضغوط النفسية التي يتعرض لها الشخص في حياته إضافة إلى ان الرياضة أصبحت تستوعب الكثير من الشباب الذين يعانون من ضغوطات كثيرة ومن إفراط في الطاقة حيث الرياضة بأنواعها ورياضة كمال الأجسام بالتحديد ساعدت الكثير على تفريغ الطاقات المكبوتة والممارسين لرياضة كمال الأجسام أصبح لديهم الوعي بقيمة وفائدة هذه الرياضة للجسم ولم يعد احد يمارسها لمجرد الاستعراض
1547,B,B1,B1.1,3,GLOSS," من هنا ضرورة العمل على بثّ الوعي في مختلف أوساط المجتمع لتحقيق هذا التطوّر الذي يأتي بطيئاً إنما عضوياً وواثقاً بحكم تطوّر العقليات والمجتمعات وقوانين الحياة ولعل معارضة بعض التيارات السياسية في الأردن لتعديل المادة 340 من قانون العقوبات التي تمنح حكماً مخففاً لمرتكبي ""جرائم الشرف"" خير دليل على صعوبة التقدّم على طريق تغيير النظرة الى المرأة في المجتمعات العربيّة"
1548,B,B1,B1.1,3,GLOSS, مناشدة مديرية الدفاع المدني تأتي متأخرة في كل مرة تحاول فيها توعية المواطنين لتكون بعد الحادث ووقوع الفأس بالرأس وليس قبل ذلك
1549,B,B1,B1.1,3,GLOSS, منظمات دولية: طفل من بين كل 8 يموت قبل الخامسة في العراق
1550,B,B1,B1.1,3,GLOSS, مواقع الانترنت الفلسطينية مليئة بالنكات والتعليقات عن سذاجة الخلايلة بيد انها جميعها - وكما نتوقع من مثل هذه النكات العصرية - عارية عن الموضوعية كليا فأبناء الخليل راحوا يتولون سائر الاعمال في شتى الميادين وبكل نجاح ولعل هذا سبب هجائهم وغيرة الاخرين منهم
1551,B,B1,B1.1,3,GLOSS, نشر الوعي بشأن صحة القلب
1552,B,B1,B1.1,3,GLOSS, نصف تعداد العالم من المدخنين البالغ عددهم 650 مليون شخص سيموتون حتماً خلال السنوات القليلة المقبلة لكن الأسوأ من ذلك هو أن مئات الآلاف من غير المدخنين يموتون كل سنة بسبب دخان السجائر الذي يستنشقونه رغماً عنهم فيما ينفث المدخنون من آباء وأمهات وأقارب ومعلمي نصف أطفال المعمورة دخان سجائرهم في وجوه الصغار
1553,B,B1,B1.1,3,GLOSS, نظيرة التي نُقلت إلى مستشفى اليوسف و كشف عليها الطبيب الشرعي تحاط قضيتها بسرية تامة إذ تم توقيف زوجها من قبل عناصر لدى شعبة المعلومات في حلبا و تم تسليمه إلى مخفر العبدة قبل أن يخضع للتحقيقات
1554,B,B1,B1.1,3,GLOSS, نيبال عنوان الإثارة بجبالها وسكانها
1555,B,B1,B1.1,3,GLOSS, هذا إلى جانب أن طبيعة المواطن العربى تثق أكثر فى الخبر المنشور فى صحيفة ورقية يعرفها فهو على يقين أن من نشر هذا الخبر قد راجع مصدره وأقره المسؤول عنه وأقرته الصحيفة نتيجة لإجراءات المتابعة والرقابة
1556,B,B1,B1.1,3,GLOSS, هذا السؤال من الصعب الإجابة عليه في الظروف الحاضرة دون سبر لأغوار الرأي العام اللبناني
1557,B,B1,B1.1,3,GLOSS, هذا لأنّ بعض الأساتذة سيظلّ يعتبر التلميذ صغيراً حتى لو بلغ مئة عام لأنّه عرفه يافعاً والحكمة النجدية تقول «من عرفك صغيراً حقَّرك كبيراً»
1558,B,B1,B1.1,3,GLOSS, هذا ما سوف نتعرف عليه من خلال هذا الإنفو جرافيك الذي سيوضح لك الأسباب الكامنة وراء إساءة الطفل للسلوك فمعرفة السبب الكامن وراء هذا السلوك يساعدنا في اختيار الأسلوب المناسب لتعديله وتقويمه
1559,B,B1,B1.1,3,GLOSS, هذه الحوادث المؤلمة والتي تسفر عن وفاة العديد من المواطنين في آبار مياه مهجورة أو غرف لوضع نفايات الدواجن او برك لمياه ضحلة تجعلنا نتساءل عن الجهود التي تبذل للتوعية وعن الاجراءات التي تتخذ لاشعار المواطنين سلفاً بمكان الخطر
1560,B,B1,B1.1,3,GLOSS, هذه السخرية عن اهل الخليل لم تكن قاصرة عليهم وانما تعرضت لمثلها فئات اخرى من الشعب الفلسطيني وهي ان دلت على شئ فهي تدل على مدى تمزق هذا المجتمع ويأسه من احواله وانتشار روح الإكتئاب والانفصام الجماعي بين الشعب ككل
1561,B,B1,B1.1,3,GLOSS, هذه النتائج توصل إليها تقرير للأمم المتحدة كُشف أمس في مقر جامعة الدول العربية في القاهرة ويُركز التقرير على تقويم أداء دول العالم في تحقيق أهداف الألفية ويعني إخفاق دول غرب آسيا ومنها الدول العربية المشرقية في جهود تقليص الفقر أن سكانَها الذين كانوا يعيشون على أقل من دولار واحد في اليوم أصبحوا أكثر فقرا من ذي قبل ولم يقتصر الإخفاق على مكافحة الفقر بل امتد إلى الجهود في تعميم التعليم الابتدائي وما زالت هناك فجوة كبيرة في فرص التعليم والعمل والتمثيل السياسي للجنسين لكن التقرير أشار إلى ثلاث نقاط مضيئة في كل من الإمارات العربية المتحدة والكويت والبحرين بالنسبة إلى مشاركة المرأة في الانتخابات
1562,B,B1,B1.1,3,GLOSS, هل تكون البداية في ملف حقوق الإنسان في ليبيا أم في الثروة الليبية التي لا يعرف احد أين ذهبت طيلة هذه السنوات من الإنتاج النفطي أم باغتيال المعارضة الليبية في الخارج في فترة الثمانينات أم في دعم الإرهاب الايرلندي أم في دعم الانفصاليين الفلبينيين وهناك مشكلة أخرى تتعلق بالتوقيت فمهمة تحسين صورة ليبيا تأتي في فترة اعترافات خطيرة أدلى بها المعتقل والناشط الإسلامي السيد العمودي حول خطة اغتيال الأمير عبد الله بن عبد العزيز ولي العهد السعودي
1563,B,B1,B1.1,3,GLOSS, هل هناك أزمة مياه تهدد الشرق الأوسط
1564,B,B1,B1.1,3,GLOSS, هل ينجح العراق في دفع ديونه
1565,B,B1,B1.1,3,GLOSS, هناك أيضاً بعض الأمهات اللاتي لا يعرفنَّ شيئاً عن أجهزة الحاسوب مع انه بات جزءاً لا يتجزأ من حياة أبنائنا وهنا أؤكد على أنه ليس من المفروض على الام التَّخلي عن عالمها وحياتها التي تربت ونشأت عليها ولكنها بحاجة فقط الى تطوير معارفها بشكل يوميّ ومُستمر إذا أرادت التواصل مع طفلها في كافة مراحله العمرية ليس في ما يتعلق بالحكايات والمهارات فقط ولكن في اسلوب التعامل وحل المشكلات التي تواجه الابناء
1566,B,B1,B1.1,3,GLOSS, هناك الكثير مما ينبغي على الحكومة اليمنية فعله من اجل دخول المجلس وهي خطوات أساسية لصالح اليمن حتى بدون انضمامه مثل تحسين قوانينه وأداء الحكومة وضبط الأمن مطالب لا تماثل مطالب الغرب الصعبة التي تصر على انتخابات نزيهة وحريات سياسية حتى ينمو ويلحق بدول شبه الجزيرة العربية النفطية عليه تشجيع الاستثمار وحمايته أيضا وللإحاطة فإن اليمن بلد نفطي ينتج نحو أربعمائة برميل بترول يوميا معظمها تذهب للتصدير وقد اكتشفت شركة نرويجية في الأسبوع الماضي بئر نفط جديدة في شرق اليمن ومن المحتمل انه يرقد على جزء من بحيرة النفط الخليجية
1567,B,B1,B1.1,3,GLOSS, و تضيف التقارير أن أفغانستان عادت إلى موقعها كأكبر منتج للأفيون في العالم بعد سنوات من منع حركة طالبان السابقة لزراعة المخدرات في البلاد وأن إنتاج المحصول كان الأكبر هذا العام وأنه يخشى أن تصبح أفغانستان دولة مخدرات وقالت التقارير إن زراعة الأفيون انتشرت في أقاليم أفغانستان البالغ عددها 32 إقليماً وهو ما يخالف الاتجاه السائد في المناطق الرئيسية لإنتاج الأفيون في أمريكا اللاتينية وجنوب شرق آسيا التي شهدت تراجعاً في الإنتاج وتشكل تجارة المخدرات نحو ثلث اقتصاد البلاد
1568,B,B1,B1.1,3,GLOSS, وأبان السلمي أن التعليم الإلكتروني من الأولويات في التعليم على مستوى المملكة ووزارة التربية والتعليم لها دور كبير في حوسبة الأعمال التربوية وجعل الطالبة نشطة وفعالة من خلال تطويع الأجهزة التقنية لخدمة التربية والتعليم ونحن مدعوون للمنافسة ومدعوون لحيازة السبق في مضمار التعليم والأجهزة الحديثة سهلت الكثير وقناعتنا منبثقة من الوزارة والتعليم يجب أن يكون قائما على التفاعل بين الطالبة والمعلمة باستخدام جميع الوسائل الحديثة
1569,B,B1,B1.1,3,GLOSS, وأحدث الحصار الاسرائيلي المفروض على الشعب الفلسطيني بعد نجاح حركة «حماس» في الانتخابات وما تمخض عنه من انقطاع للرواتب عن أكثر من 160 ألف موظف وموظفة يعملون في وزارات ومؤسسات السلطة الفلسطينية أزمة جديدة تركت آثارًا عميقة داخل المجتمع الفلسطيني ليس فقط على صعيد ارتفاع نسبة الفقر وإنما على صعيد مطالبة الزوجات من قبل الزوج بتدبر أمور الأطفال والمتطلبات الحياتية بأقل تكلفة ممكنة
1570,B,B1,B1.1,3,GLOSS, وأرجعت نائلة عايش ارتفاع نسبة الطلاق داخل المجتمع الفلسطيني الى الاحتلال وحصاره الاقتصادي والأمني للاراضي الفلسطينية وهو ما يؤكده قاضي قضاة فلسطين الشيخ تيسير التميمي الذي يشير الى ان المحاكم الفلسطينية تشهد أكثر من ثلاثة آلاف حالة طلاق سنويا اي ما يقارب 14 6% من عدد حالات الزواج وعزا ذلك الى البطالة والفقر والحصار والاحباط النفسي
1571,B,B1,B1.1,3,GLOSS, وأشار إلى أن التعديلات «تهدف وضع ضمانات لاستخدام رئيس الجمهورية صلاحياته التي يخولها إياه الدستور في حال تعرض البلاد لمخاطر وضرورة التشاور مع رؤساء مجالس الوزراء والشعب والشورى في هذا المجال» وأكد «تطوير نظام الإشراف على العملية الانتخابية مع الإبقاء على (مشاركة) القضاء» معتبراً أن «زيادة أعداد الناخبين والحاجة إلى زيادة عدد لجان الانتخاب تتطلبان وجود صيغة لمواجهة هذا الموقف»
1572,B,B1,B1.1,3,GLOSS, وأشار تقرير للأمم المتحدة إلى أنّ «20%من ضحايا العنف في العراق هم من الأطفال والنساء» وأضاف أنّ «أطفال العراق تأثروا سلبا وعلى نحو خطير بالعنف هناك» وقال تقرير المنظمة الدولية إن «هناك أطفالا قتلوا في تفجيرات غير تمييزية ومن إطلاق غير مباشر للنيران» مشيرا إلى أنّ «عددا كبيرا من الأطفال في العراق فقدوا إمّا واحدا أو كلا الوالدين وكذلك أعضاء مقربين من عائلاتهم»
1573,B,B1,B1.1,3,GLOSS," وأشارت الى ان تلك الهجرة كلفت البلدان العربية 11 مليار دولار منذ السبعينيات من القرن الماضى وتكلفها حاليا 5ر1 مليار دولار سنويا وأرجعت الدراسة هذه الظاهرة الى ""عدم الاستقرار السياسى والاقتصادى والاجتماعى فى الدول العربية"" وضعف قدرة هذه الدول على استيعاب اصحاب الكفاءات والبيروقراطية الادارية وانظمة الخدمة المدنية المتخلفة فضلا عن مناخ الاستقرار الذى تتمتع به الدول الغربية"
1574,B,B1,B1.1,3,GLOSS, وأصبح الحديث عن زيت الزيتون الشغل الشاغل للمغاربة الذين لم يعودوا يفهمون كيف أن بلداً تنتشر فيه أشجار الزيتون في كل مكان يصل فيه سعر اللتر الواحد إلى خمسين درهماً (حوالي خمسة دولارات) في بلد لا يتعدى فيه الدخل الفردي للعامل العادي خمسة دولارات يومياً أي أن سعر لتر واحد من هذا الزيت يتطلب يوماً كاملاً من العمل بينما يزداد السعر كلما ازدادت الجودة
1575,B,B1,B1.1,3,GLOSS," وأضاف ""مثل هذه النتائج من الممكن أن تفيد مستقبلاً في تحديد المواصفات والخطط المستقبلية لمواجهة التمدد العمراني وزيادة نسب السكان والسيارات ووضع مواصفات للحفاظ على البيئة"""
1576,B,B1,B1.1,3,GLOSS, وأضاف أن من أهداف التعليم الإلكتروني إيجاد مجال واسع للتعلم والتعليم يتجاوز المنهج المدرسي والتركيز على الأسس والمفاهيم والمضامين التعليمية باستعمال أساليب التفكير النقدي المستقل وتوفير بيئة تحظى بالأمن والتقبل الاجتماعي والتركيز على تطوير دور المتعلم الإيجابي ومشاركته في عمليتي التعلم والتقويم الذاتيين
1577,B,B1,B1.1,3,GLOSS, وأضاف أن واشنطن تُعَوِّل حالياً على الاِستغناء عن نفط الشرق الأوسط واستبداله بالنفط المُستخرج من أماكن جديدة مثل غرب أفريقيا ودول الاتحاد السوفياتيّ السابقة خصوصاً مِنطقة بحر قزوين كما أن كميات محدودة تأتي من النفط الكنديّ والروسيّ وقال درولاس «صحيح أن هذه الاِكتشافات الجديدة ستوفر مزيداً من النِفط للولايات المتحدة لكن في المقابل فإن نفط الدول الأميركية اللاتينية سينخفض بنحو مليون برميل بحلول عام 2020»
1578,B,B1,B1.1,3,GLOSS, وأضاف العيسى أنه تم توقيع مجموعة الاتفاقيات؛ ومنها اتفاقية مع شركة أوراكل العالمية بهدف تطوير برامج الكومبيوتر التي سيتم تشغيلها بالمدينة وتوقيع مذكرتي تفاهم مع شركة إنتل العالمية لتقنية المعلومات ومع منظمة «تي سي آي» المتخصصة في التطوير الاقتصادي لتمكين مدينة المعرفة لأن تكون مدينة متميزة في الصناعات المعرفية مفيدا أن سير العمل يسير حسب الخطة الموضوعة لإستراتيجية التطوير من جهته بين الدباغ أن المشروع الحيوي يأتي ضمن سياسة تطوير مناطق السعودية المختلفة بناءً على المميزات التنافسية التي تتمتع بها تلك المناطق مبيناً أن تطوير مدينة المعرفة سيوفر فرصاً استثمارية عالمية المستوى من شأنها تحقيق نقلة نوعية في مستوى الخدمات المقدمة بالمدينة المنورة
1579,B,B1,B1.1,3,GLOSS, وأضافت الصحيفة عبر موقعها على الإنترنت أنه سيتم إلغاء 80% من الديون اليابانية على العراق على ثلاث مراحل في حين ينبغي تسديد ما تبقى من الديون على مدى 23 سنة
1580,B,B1,B1.1,3,GLOSS, وأضافت نجار «كما تم تكوين جماعة أصدقاء البيئة في كل مدرسة لإعطائهم مهام زراعة الأشجار داخل وحول مدرستهم كوسيلة مستطاعة لمكافحة التغير المناخي الذي دعا إليها برنامج الأمم المتحدة للبيئة UNEP ضمن حملة «أزرع من أجل كوكبنا» حملة المليار شجرة التي يقوم برعايتها على مستوى المملكة العربية السعودية الأمير تركي بن ناصر رئيس جمعية البيئة السعودية الأمر الذي يسمح للأجيال الشابة بالتعرف على أحدث ما توصلت إليه الدراسات العالمية في مجال المحافظة على البيئة وإدراك تحديات تغير المناخ»
1581,B,B1,B1.1,3,GLOSS," وأفادت صحيفة ""ديلي تلغراف"" البريطانية أمس بأن عدد القوات البريطانية المنتشرة في العراق يمكن أن يخفض إلى النصف السنة المقبلة في حال استمرار النجاحات العسكرية ميدانياَ كما هي الحال عليه الآن ونقلت الصحيفة عن ضباط كبار في الجيش البريطاني ومسئول أمريكي في مجال الدفاع القول أن هذا المخطط سيكون رهناَ بنتيجة عملية ""السندباد"" التي أطلقت الشهر الماضي لإعادة الأمن واستئناف إعادة الإعمار في البالأطباء يحذرون من الاستخدام العشوائي للطب البديل"
1582,B,B1,B1.1,3,GLOSS," وأكد أن النشاط التجاري في الأراضي الفلسطينية انخفض نتيجة الحصار المفروض إلى أدنى مستوياته منذ نشأة السلطة الوطنية إذ انخفضت قيمة الصادرات بنسبة 9% فيما انخفضت الواردات بنسبة 29% في العام الماضي مقارنة مع عام 2005, وفرضت اللجنة الرباعية الدولية وإسرائيل حصاراً محكماً على الشعب الفلسطيني منذ تشكيل حركة حماس للحكومة الفلسطينية في مارس- آذار العام الماضي بعد رفض حماس الاستجابة لمطالب اللجنة الرباعية الداعية للاعتراف بإسرائيل ونبذ ""العنف"" والاعتراف بالشرعية الدولية"
1583,B,B1,B1.1,3,GLOSS, وأكد الدكتور أحمد عاشور وكيل شؤون البيئة بالرئاسة العامة للأرصاد وحماية البيئة والمشرف العام لجمعية البيئة السعودية في حديث ل «الشرق الأوسط» سعي الرئاسة العامة للأرصاد وحماية البيئة بتعاون مع وزارة التربية والتعليم إلى إدخال مادة التربية البيئية ضمن المناهج التعليمية المقررة لجميع المراحل ابتداء من العام الدراسي الجديد بهدف توعية الجيل الناشئ بأهمية البيئة وطرق الحفاظ عليها
1584,B,B1,B1.1,3,GLOSS, وأكد المشرف العام على المرصد الحضري أن تبني برنامج جيد ومناسب لإدارة نوعية الهواء يمكن أن تسهم في التقليل أو تجنب الآثار السلبية لتلوث الهواء على صحة الإنسان إلى حد ما مشيراً إلى أن تدني نوعية الهواء بسبب التلوث يسبب مشكلة بيئية خطيرة في معظم المناطق العمرانية مضيفاً إلى أن العبء الأكبر من هذه المشكلة تتحمله صحة الإنسان
1585,B,B1,B1.1,3,GLOSS, وأكدت دراسة نرويجية حديثة لبرنامج الأمم المتحدة للتنمية على أن «حالات سوء التغذية بين أطفال العراق قد تضاعفت تقريباً منذ الغزو الأميركي بالرغم من الجهود التي تبذلها الأمم المتحدة في هذا المجال» ورجحت الدراسة التي شملت 22 ألف أسرة عراقية خلال الفترة بين أبريل (نيسان) ومايو (أيار) أن «حوالي 400 ألف طفل يعانون من حالات سوء التغذية وهي أرقام أكدتها الحكومة العراقية»
1586,B,B1,B1.1,3,GLOSS, وأكدت وزارة التربية في بيان صحافي صدر في الأول من مارس (آذار) الماضي في ذكرى عيد المعلم أن أكثر من 417 مدرسة قد تعرضت للهجوم خلال الشهور الأربعة الأولى من العام الدراسي الماضي وتم إغلاق العديد من المدارس اثر تهديدات بأعمال العنف
1587,B,B1,B1.1,3,GLOSS," وأورد تقرير صدر عن معهد دراسات التنمية الفلسطيني ونشر الأربعاء انه ""أظهرت الإحصاءات الرسمية أن ما يزيد على 87% من أسر القطاع تعيش تحت خط الفقر وأن نحو 70% منهم يعيشون في فقر مدقع نتيجة الحصار وعدم انتظام دفع رواتب الموظفين وأن نحو 83% من الأسر خفضت نفقاتها خلال العام السابق مقارنة مع نسبة 52% من الأسر في العام الذي سبقه"""
1588,B,B1,B1.1,3,GLOSS, وأوضح التقرير أن 57% من سكان القطاع تلقوا مساعدات إنسانية خلال النصف الأول من العام الماضي وشملت النسبة الأكبر من هذه المساعدات نحو 86% فيما مثلت المساعدات النقدية نحو 14%
1589,B,B1,B1.1,3,GLOSS," وأوضح مساعد وزير الاعلام السعودي الأمير تركي بن سلطان بن عبدالعزيز: ""ان المحطة بدأت بثها بحرص من قادة هذه البلاد على إظهار صورة السعودية في العالمين العربي والخارجي ولتوضيح الامور التي تعيشها البلاد والتطورات في الفكر والثقافة وغيرها وهذا هو الهدف الاول ونتمنى ان تكون على المستوى الذي تعيشه هذه البلاد واضاف في تصريحات الى ""الحياة"" انه ""لا بد ان يكون هناك بعض الملاحظات لخدمة هذه القناة ونحن نسعى الى الاستفادة منها"" وعن ظهور مذيعة سعودية قال الأمير تركي: ""مذيعونا ومذيعاتنا دائماً يتماشون مع الضوابط الشرعية وهم ملتزمون اياها وهي مواضيع اساسية بالنسبة الينا ونحرص عليها"""
1590,B,B1,B1.1,3,GLOSS, وأوضحت الدكتورة أمل النجار المنسقة العامة لجمعية البيئة السعودية «ان الجمعية بدأت فعاليات الحملة بورش العمل المقامة في بعض المدارس والمستمرة حتى 2 ديسمبر وتشتمل على محاضرة توعوية عن البيئة والتغير المناخي بمشاركة الطلبة في تلوين كتيبات عن دورة المياه في الطبيعة التي توضح كيفية تكوين السحب ثم الأمطار ثم التخزين في الأرض بعد توزيع أعضاء الجمعية على الطلبة مطبوعات الجمعية التوعوية عن يوم الأرض والمياه للاستفادة منها»
1591,B,B1,B1.1,3,GLOSS, وأيهما ستأخذ لقب الوصيفة الأولي 
1592,B,B1,B1.1,3,GLOSS, وإذا كان اللون الأبيض سيتقدم في السنوات المقبلة بحسب «دوبون» فهل يستطيع أن يتقدم في لبنان على حساب الألوان القاتمة و«الرسمية»
1593,B,B1,B1.1,3,GLOSS, وإذا كانت أضرار التدخين للمدخنين معروفة فإنها بالنسبة إلى غير المدخنين ما زالت ترزح تحت تلال من الغموض المصحوبة بجهود القائمين على صناعة التبغ للتقليل من شأنها لكن الحقيقة العلمية هي أن غير المدخن يستنشق نحو 4000 مادة كيماوية منها 50 مادة مسببة للسرطان من جراء تدخين آخرين حوله
1594,B,B1,B1.1,3,GLOSS, وإلى أي حد يلعب اللون دورا في اختيار السيارة
1595,B,B1,B1.1,3,GLOSS, واشارت مديرة الدراسات والبحوث في «ايفاد» غونيلا اولسن الى اهمية نتائج دراسات الحالات الثلاث التي مولها الصندوق في كل من المغرب والسودان وتونس حول ادارة الموارد الطبيعية وحكمها ويستخلص «ايفاد» ومانحون آخرون مثل صندوق «اوبك» للتنمية من نتائج تلك الدراسات افضل السبل لتصميم برامج الاستثمار التي يمولها الصندوق في اطار برنامجه لمكافحة الفقر الريفي في الدول النامية
1596,B,B1,B1.1,3,GLOSS, واشنطن(العرب اونلاين-وكالات): يعتقد الباحثون من صندوق النقد الدولى أن توحيد العملة فى دول مجلس التعاون الخليجية الست ستكون له فوائد اقتصادية محدودة
1597,B,B1,B1.1,3,GLOSS, واضافت ان من المشاكل الاخرى للمرأة السعودية انه لا يمكنها اختيار نوعية الدراسة الجامعية التي تتلقاها فهي ممنوعة من الالتحاق ببعض الاقسام في الجامعة مثل القانون والهندسة والهندسة المعمارية والاعلام كما ان المرأة السعودية لا يمكنها الدراسة او العمل دون موافقة ولي امر من الذكور كما انها ممنوعة من قيادة السيارة وقالت فاطمة الخريجي المشرفة على الكليات في وزارة التربية والتعليم والتي تلقت تعليمها في الولايات المتحدة ان على السلطات تحديد حاجات السكان وادخال الاصلاحات اللازمة
1598,B,B1,B1.1,3,GLOSS, واضافت خيرية الأصقة انه يجرى الخوض في انفتاح محتمل لقطاعات اخرى امام عمل المرأة ليس لان هناك من يريد منح المرأة حقوقها بل لانهن مجبرات على البقاء في منازلهن بعد انهاء الدراسة وبسبب استفحال مشكلة العنوسة معتبرة ان السلطات السياسية والدينية تخشى انفجارا اجتماعيا
